"","factions","short_name","fathername","number","region_name","totally","accepted","partly_accepted","rejected","redakciyno_accepted","others","no_conclusion"
"1526","Позафракційні","Руслан Стефанчук","Олексійович","3271","",6,5,0,1,0,0,0
"1527","Позафракційні","Руслан Стефанчук","Олексійович","3322","",1,1,0,0,0,0,0
"1528","Позафракційні","Руслан Стефанчук","Олексійович","3329-д","",1,1,0,0,0,0,0
"1529","Позафракційні","Руслан Стефанчук","Олексійович","3350","",1,1,0,0,0,0,0
"1530","Позафракційні","Руслан Стефанчук","Олексійович","3377","",1,1,0,0,0,0,0
"1531","Позафракційні","Руслан Требушкін","Валерійович","2047-д","Донецька область",86,2,1,83,0,0,0
"1532","Позафракційні","Руслан Требушкін","Валерійович","2144","Донецька область",10,0,1,9,0,0,0
"1533","Позафракційні","Руслан Требушкін","Валерійович","2398-д","Донецька область",24,24,0,0,0,0,0
"1534","Позафракційні","Дмитро Шенцев","Олексійович","2144","Харківська область",10,0,1,9,0,0,0
"1535","Позафракційні","Дмитро Шенцев","Олексійович","2178-10","Харківська область",4,0,0,4,0,0,0
"1536","Позафракційні","Дмитро Шпенов","Юрійович","1008","Дніпропетровська область",8,1,0,7,0,0,0
"1537","Позафракційні","Дмитро Шпенов","Юрійович","1009","Дніпропетровська область",13,0,0,13,0,0,0
"1538","Позафракційні","Дмитро Шпенов","Юрійович","1042-1","Дніпропетровська область",5,0,2,3,0,0,0
"1539","Позафракційні","Дмитро Шпенов","Юрійович","1046","Дніпропетровська область",8,0,0,6,2,0,0
"1540","Позафракційні","Дмитро Шпенов","Юрійович","1056-1","Дніпропетровська область",6,0,0,6,0,0,0
"1541","Позафракційні","Дмитро Шпенов","Юрійович","1059","Дніпропетровська область",12,2,0,10,0,0,0
"1542","Позафракційні","Дмитро Шпенов","Юрійович","1076","Дніпропетровська область",2,0,0,2,0,0,0
"1543","Позафракційні","Дмитро Шпенов","Юрійович","1208-2","Дніпропетровська область",20,7,0,13,0,0,0
"1544","Позафракційні","Дмитро Шпенов","Юрійович","1210","Дніпропетровська область",24,11,2,11,0,0,0
"1545","Позафракційні","Дмитро Шпенов","Юрійович","1220","Дніпропетровська область",1,0,0,1,0,0,0
"1546","Позафракційні","Дмитро Шпенов","Юрійович","2042","Дніпропетровська область",18,4,4,4,6,0,0
"1547","Позафракційні","Дмитро Шпенов","Юрійович","2047-д","Дніпропетровська область",1,0,0,1,0,0,0
"1548","Позафракційні","Дмитро Шпенов","Юрійович","2143-3","Дніпропетровська область",44,2,3,39,0,0,0
"1549","Позафракційні","Дмитро Шпенов","Юрійович","2178-10","Дніпропетровська область",7,0,0,7,0,0,0
"1550","Позафракційні","Дмитро Шпенов","Юрійович","2179","Дніпропетровська область",9,3,1,5,0,0,0
"1551","Позафракційні","Дмитро Шпенов","Юрійович","2240","Дніпропетровська область",5,2,0,3,0,0,0
"1552","Позафракційні","Дмитро Шпенов","Юрійович","2285-д","Дніпропетровська область",82,5,6,71,0,0,0
"1553","Позафракційні","Дмитро Шпенов","Юрійович","2299","Дніпропетровська область",12,0,3,9,0,0,0
"1554","Позафракційні","Дмитро Шпенов","Юрійович","2317","Дніпропетровська область",18,0,0,18,0,0,0
"1555","Позафракційні","Дмитро Шпенов","Юрійович","2351","Дніпропетровська область",14,2,4,7,1,0,0
"1556","Позафракційні","Дмитро Шпенов","Юрійович","2456","Дніпропетровська область",1,0,0,1,0,0,0
"1557","Позафракційні","Дмитро Шпенов","Юрійович","2538","Дніпропетровська область",2,0,0,2,0,0,0
"1558","Позафракційні","Дмитро Шпенов","Юрійович","3276","Дніпропетровська область",3,0,0,2,1,0,0
"1559","Позафракційні","Дмитро Шпенов","Юрійович","3314","Дніпропетровська область",2,0,0,2,0,0,0
"1560","Позафракційні","Олександр Юрченко","Миколайович","1049","м. Київ",1,1,0,0,0,0,0
"1561","Позафракційні","Олександр Юрченко","Миколайович","1053-1","м. Київ",3,0,0,3,0,0,0
"1562","Позафракційні","Олександр Юрченко","Миколайович","1209-1","м. Київ",1,0,0,1,0,0,0
"1563","Позафракційні","Олександр Юрченко","Миколайович","2143-3","м. Київ",146,25,17,102,2,0,0
"1564","Слуга Народу","Олександр Аліксійчук","Васильович","1009","Рівненська область",2,0,0,2,0,0,0
"1565","Слуга Народу","Олександр Аліксійчук","Васильович","1210","Рівненська область",3,2,0,1,0,0,0
"1566","Слуга Народу","Олександр Аліксійчук","Васильович","2178-10","Рівненська область",3,0,0,3,0,0,0
"1567","Слуга Народу","Олександр Аліксійчук","Васильович","2239-1","Рівненська область",77,2,2,71,2,0,0
"1568","Слуга Народу","Олександр Аліксійчук","Васильович","2240","Рівненська область",12,0,9,3,0,0,0
"1569","Слуга Народу","Ірина Аллахвердієва","Валеріївна","1109","",7,2,2,3,0,0,0
"1570","Слуга Народу","Ірина Аллахвердієва","Валеріївна","1210","",1,1,0,0,0,0,0
"1571","Слуга Народу","Ірина Аллахвердієва","Валеріївна","2239-1","",77,2,2,71,2,0,0
"1572","Слуга Народу","Ірина Аллахвердієва","Валеріївна","2285-д","",1,0,0,1,0,0,0
"1573","Слуга Народу","Ірина Аллахвердієва","Валеріївна","2539","",1,1,0,0,0,0,0
"1574","Слуга Народу","Михайло Ананченко","Олегович","2351","",14,0,3,11,0,0,0
"1575","Слуга Народу","Михайло Ананченко","Олегович","2494","",8,3,2,3,0,0,0
"1576","Слуга Народу","Зіновій Андрійович","Мирославович","1059","Івано-Франківська область",6,0,0,6,0,0,0
"1577","Слуга Народу","Зіновій Андрійович","Мирославович","1210","Івано-Франківська область",16,1,5,10,0,0,0
"1578","Слуга Народу","Зіновій Андрійович","Мирославович","2144","Івано-Франківська область",10,0,1,9,0,0,0
"1579","Слуга Народу","Зіновій Андрійович","Мирославович","2178-10","Івано-Франківська область",14,0,0,14,0,0,0
"1580","Слуга Народу","Зіновій Андрійович","Мирославович","2239-1","Івано-Франківська область",77,2,2,71,2,0,0
"1581","Слуга Народу","Зіновій Андрійович","Мирославович","2653","Івано-Франківська область",3,0,0,3,0,0,0
"1582","Слуга Народу","Давид Арахамія","Георгійович","2237","",4,2,0,1,1,0,0
"1583","Слуга Народу","Давид Арахамія","Георгійович","2343","",1,1,0,0,0,0,0
"1584","Слуга Народу","Давид Арахамія","Георгійович","2398-д","",24,24,0,0,0,0,0
"1585","Слуга Народу","Юрій Арістов","Юрійович","2144","",2,2,0,0,0,0,0
"1586","Слуга Народу","Олег Арсенюк","Олексійович","1029","Черкаська область",1,0,1,0,0,0,0
"1587","Слуга Народу","Олег Арсенюк","Олексійович","2166","Черкаська область",1,1,0,0,0,0,0
"1588","Слуга Народу","Олег Арсенюк","Олексійович","2178-10","Черкаська область",3,0,0,3,0,0,0
"1589","Слуга Народу","Олег Арсенюк","Олексійович","2275","Черкаська область",16,12,4,0,0,0,0
"1590","Слуга Народу","Олег Арсенюк","Олексійович","2285-д","Черкаська область",88,5,25,58,0,0,0
"1591","Слуга Народу","Сергій Бабак","Віталійович","0897","",27,19,0,0,8,0,0
"1592","Слуга Народу","Сергій Бабак","Віталійович","0898","",54,36,3,0,15,0,0
"1593","Слуга Народу","Сергій Бабак","Віталійович","0901","",80,51,2,0,27,0,0
"1594","Слуга Народу","Сергій Бабак","Віталійович","1055-1","",2,1,1,0,0,0,0
"1595","Слуга Народу","Сергій Бабак","Віталійович","1059","",2,0,0,2,0,0,0
"1596","Слуга Народу","Сергій Бабак","Віталійович","1065","",2,2,0,0,0,0,0
"1597","Слуга Народу","Сергій Бабак","Віталійович","2144","",8,7,0,1,0,0,0
"1598","Слуга Народу","Сергій Бабак","Віталійович","2285-д","",57,21,14,22,0,0,0
"1599","Слуга Народу","Сергій Бабак","Віталійович","2299","",35,27,0,0,8,0,0
"1600","Слуга Народу","Сергій Бабак","Віталійович","2343","",1,1,0,0,0,0,0
"1601","Слуга Народу","Сергій Бабак","Віталійович","3329-д","",16,0,0,16,0,0,0
"1602","Слуга Народу","Роман Бабій","Вячеславович","1008","",10,2,0,8,0,0,0
"1603","Слуга Народу","Роман Бабій","Вячеславович","1026","",10,2,7,1,0,0,0
"1604","Слуга Народу","Роман Бабій","Вячеславович","2030","",2,1,1,0,0,0,0
"1605","Слуга Народу","Роман Бабій","Вячеславович","2143-3","",48,7,8,32,1,0,0
"1606","Слуга Народу","Роман Бабій","Вячеславович","2237","",1,1,0,0,0,0,0
